age,workclass,fnlwgt,education,edu_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0.575342466,Private,0.309875974,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.054794521,Private,0.328097578,Assoc-voc,0.666666667,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.520547945,State-gov,0.2482756,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.397260274,Self-emp-inc,0.382329238,Masters,0.866666667,Divorced,Sales,Not-in-family,White,Male,0,0,1,United-States,>50K
0.260273973,Private,0.196585887,HS-grad,0.533333333,Separated,Adm-clerical,Unmarried,White,Female,0,0,0.342857143,United-States,<=50K
0.301369863,Private,0.025545449,HS-grad,0.533333333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.657142857,United-States,<=50K
0.178082192,Private,0.294952172,HS-grad,0.533333333,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.142857143,United-States,<=50K
0.356164384,Private,0.203856236,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.260273973,Private,0.308631749,HS-grad,0.533333333,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0.885714286,United-States,<=50K
0.260273973,Private,0.298612369,Bachelors,0.8,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,0.428571429,United-States,>50K
0.452054795,Private,0.052369637,HS-grad,0.533333333,Divorced,Craft-repair,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.136986301,Federal-gov,0.056383601,Bachelors,0.8,Never-married,Protective-serv,Not-in-family,White,Female,0,0,0.285714286,United-States,<=50K
0.397260274,Federal-gov,0.110881019,HS-grad,0.533333333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.328767123,Private,0.362385392,HS-grad,0.533333333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.287671233,Local-gov,0.175787822,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.410958904,Private,0.173760132,HS-grad,0.533333333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.191780822,Self-emp-not-inc,0.592561914,Doctorate,1,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.657142857,United-States,<=50K
0.164383562,Private,0.078453502,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.485714286,United-States,<=50K
0.123287671,Private,0.480664461,HS-grad,0.533333333,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.465753425,Private,0.187270591,Some-college,0.6,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,0.314285714,United-States,<=50K
0.123287671,Federal-gov,0.066530682,Bachelors,0.8,Never-married,Tech-support,Not-in-family,Other,Male,0,0,1,United-States,<=50K
0.136986301,Local-gov,0.158869118,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0.260273973,Private,0.161103892,HS-grad,0.533333333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.150684932,Federal-gov,0.462643038,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.493150685,Private,0.465162552,Bachelors,0.8,Divorced,Tech-support,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.315068493,State-gov,0.022138929,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.493150685,Private,0.335704437,10th,0.333333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.257142857,United-States,<=50K
0.232876712,Local-gov,0.274204153,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.356164384,Private,0.070480796,HS-grad,0.533333333,Divorced,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,<=50K
0.054794521,Private,0.656997603,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.410958904,Local-gov,0.309318575,Masters,0.866666667,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,0.714285714,United-States,>50K
0.547945205,Private,0.122729634,HS-grad,0.533333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.273972603,Private,0.301537421,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.285714286,United-States,<=50K
0.273972603,Private,0.559140397,11th,0.4,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.465753425,Self-emp-not-inc,0.139199658,HS-grad,0.533333333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.857142857,United-States,>50K
0.205479452,Private,0.267718995,Assoc-acdm,0.733333333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.438356164,Private,0.176666201,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.397260274,Private,0.278226746,HS-grad,0.533333333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.571428571,United-States,<=50K
0.095890411,State-gov,0.47653315,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.301369863,Private,0.24310197,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.178082192,Private,0.327396946,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.542857143,United-States,<=50K
0.232876712,Private,0.219765409,Masters,0.866666667,Divorced,Prof-specialty,Own-child,White,Female,0,0,1,United-States,>50K
0.178082192,Private,0.268897644,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.109589041,Private,0.213772074,Bachelors,0.8,Never-married,Sales,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.561643836,Local-gov,0.820249984,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,0.428571429,United-States,<=50K
0.205479452,Private,0.038885064,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.273972603,Private,0.4135643,HS-grad,0.533333333,Separated,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
0.246575342,Private,0.440968321,HS-grad,0.533333333,Separated,Other-service,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.01369863,Private,0.463935583,5th-6th,0.133333333,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0.142857143,Honduras,<=50K
0.397260274,Private,0.575016782,Bachelors,0.8,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.369863014,Private,0.330094206,10th,0.333333333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.383561644,Private,0.198397866,10th,0.333333333,Divorced,Sales,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.383692537,12th,0.466666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,Cuba,>50K
0.287671233,Private,0.51512312,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.479452055,Private,0.195364096,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,0.428571429,China,<=50K
0.410958904,Private,0.329474681,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.438356164,Private,0.314399018,Bachelors,0.8,Divorced,Tech-support,Unmarried,White,Female,0,0,0.285714286,United-States,<=50K
0.575342466,State-gov,0.326006036,HS-grad,0.533333333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.068493151,Private,0.376448073,Assoc-voc,0.666666667,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.342857143,United-States,<=50K
0.369863014,Local-gov,0.019350207,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.452054795,Local-gov,0.039207768,10th,0.333333333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.219178082,Local-gov,0.243504056,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.356164384,Private,0.104942905,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.657142857,United-States,>50K
0.273972603,Self-emp-inc,0.256084366,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.389901584,11th,0.4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.857142857,United-States,<=50K
0.438356164,Self-emp-not-inc,0.257278546,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,0.428571429,United-States,<=50K
0.424657534,Self-emp-inc,0.123111012,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.571428571,United-States,<=50K
0.068493151,Private,0.73001862,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.342465753,Private,0.572229787,HS-grad,0.533333333,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0.428571429,England,<=50K
0.260273973,Private,0.062242332,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.178082192,State-gov,0.287352216,HS-grad,0.533333333,Never-married,Other-service,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.315068493,Local-gov,0.14128257,HS-grad,0.533333333,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0,0,0.428571429,United-States,<=50K
0.342465753,Private,0.033454304,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.571428571,United-States,<=50K
0.534246575,Private,0.544094071,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,Italy,>50K
0.520547945,Private,0.018853207,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.109589041,Private,0.742196843,HS-grad,0.533333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,Mexico,<=50K
0.219178082,Private,0.497168999,Some-college,0.6,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,0.285714286,United-States,<=50K
0.410958904,Private,0.602381113,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0.520547945,Self-emp-inc,0.334301448,Bachelors,0.8,Divorced,Sales,Not-in-family,White,Female,0,0,0.714285714,Germany,<=50K
0.356164384,Private,0.557181735,HS-grad,0.533333333,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.714285714,United-States,<=50K
0.191780822,Private,0.224140044,Assoc-voc,0.666666667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.616438356,State-gov,0.151353721,Assoc-acdm,0.733333333,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.287671233,Self-emp-not-inc,0.110532428,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.164383562,Private,0.1409823,HS-grad,0.533333333,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.485714286,United-States,<=50K
0.123287671,Private,0.421312666,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
0.123287671,Private,0.397950221,HS-grad,0.533333333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.771428571,United-States,>50K
0.602739726,Private,0.206039239,7th-8th,0.2,Never-married,Other-service,Not-in-family,White,Male,0,0,0.657142857,United-States,<=50K
0.232876712,Private,0.291913225,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.514285714,United-States,>50K
0.246575342,Private,0.263037187,HS-grad,0.533333333,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.136986301,Local-gov,0.331947601,10th,0.333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0.369863014,Private,0.574354116,HS-grad,0.533333333,Divorced,Other-service,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.205479452,Private,0.103073979,7th-8th,0.2,Divorced,Other-service,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.289072733,Masters,0.866666667,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,0.142857143,United-States,<=50K
0.315068493,Private,0.229757178,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0.109589041,Private,0.260094879,Bachelors,0.8,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.328767123,Private,0.506834611,HS-grad,0.533333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.178082192,Private,0.138253977,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.479452055,Private,0.213794508,11th,0.4,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,0.428571429,Dominican-Republic,<=50K
0.205479452,Private,0.151503856,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.571428571,United-States,<=50K
0.219178082,Private,0.211504512,HS-grad,0.533333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.246575342,Private,0.42465361,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.857142857,United-States,<=50K
0.424657534,Private,0.146597708,HS-grad,0.533333333,Widowed,Other-service,Not-in-family,White,Female,0,0,0.542857143,United-States,<=50K
0.150684932,Private,0.275945378,5th-6th,0.133333333,Never-married,Other-service,Not-in-family,White,Female,0,0,0.428571429,Mexico,<=50K
0.082191781,Private,0.093513634,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Female,0,0,0.142857143,United-States,<=50K
0.465753425,State-gov,0.138754429,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.285714286,United-States,<=50K
0.630136986,Self-emp-not-inc,0.187536347,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.657142857,United-States,<=50K
0.630136986,Federal-gov,0.243160643,HS-grad,0.533333333,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.315068493,Private,0.177510065,HS-grad,0.533333333,Divorced,Sales,Not-in-family,White,Male,0,0,1,United-States,>50K
0.315068493,Private,0.267934707,HS-grad,0.533333333,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.246575342,Private,0.071070983,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.191780822,Private,0.360471598,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.232876712,Private,0.041256167,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.547945205,Private,0.251174766,Masters,0.866666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.150684932,Private,0.192504621,HS-grad,0.533333333,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.287671233,Private,0.337959919,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.273972603,Private,0.364428614,Assoc-voc,0.666666667,Never-married,Other-service,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.356164384,State-gov,0.732829776,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.123287671,Self-emp-not-inc,0.639381718,HS-grad,0.533333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.394024267,Assoc-voc,0.666666667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.219178082,Private,0.294294683,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.571428571,United-States,<=50K
0.383561644,Private,0.25572197,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.428571429,Germany,<=50K
0.575342466,Private,0.343437272,HS-grad,0.533333333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.371428571,United-States,<=50K
0.01369863,Private,0.330013098,Some-college,0.6,Never-married,Other-service,Own-child,White,Male,0,0,0.028571429,United-States,<=50K
0.369863014,Local-gov,0.645538995,12th,0.466666667,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.273972603,Private,0.120990134,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.25434314,HS-grad,0.533333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.356164384,Local-gov,0.434752372,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.571428571,United-States,>50K
0.575342466,Self-emp-inc,0.229013403,Prof-school,0.933333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.02739726,Private,0.144081646,HS-grad,0.533333333,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.273972603,Private,0.19484121,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.914285714,United-States,<=50K
0.191780822,Private,0.18637323,Assoc-acdm,0.733333333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.285714286,Poland,<=50K
0.082191781,Private,0.286953581,HS-grad,0.533333333,Never-married,Other-service,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.068493151,Private,0.191008444,Some-college,0.6,Never-married,Sales,Not-in-family,White,Male,0,0,0.142857143,United-States,<=50K
0.260273973,Private,0.360350799,HS-grad,0.533333333,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,0.428571429,United-States,<=50K
0.287671233,Private,0.014626983,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.714285714,United-States,<=50K
0.095890411,Private,0.371353824,Assoc-acdm,0.733333333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.428571429,United-States,<=50K
0.123287671,Private,0.205017628,Bachelors,0.8,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0.428571429,United-States,<=50K
0.410958904,Private,0.154019918,7th-8th,0.2,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,0.428571429,Puerto-Rico,<=50K
0.191780822,Local-gov,0.063643596,Masters,0.866666667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.714285714,United-States,<=50K
0.342465753,Private,0.213863536,5th-6th,0.133333333,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,0.285714286,Mexico,<=50K
0.534246575,Private,0.325208766,Some-college,0.6,Separated,Tech-support,Unmarried,Black,Female,0,0,0.371428571,United-States,<=50K
0.452054795,Private,0.062830794,HS-grad,0.533333333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.452054795,Private,0.531515487,HS-grad,0.533333333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.438356164,Private,0.324920575,HS-grad,0.533333333,Divorced,Sales,Not-in-family,White,Female,0,0,0.2,United-States,<=50K
0.205479452,Self-emp-not-inc,0.174807628,HS-grad,0.533333333,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0.150684932,Private,0.362364684,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.616438356,Self-emp-inc,0.587264033,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.095890411,State-gov,0.650755768,Masters,0.866666667,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.191780822,Private,0.151736825,Assoc-voc,0.666666667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.428571429,United-States,<=50K
0.260273973,Private,0.458951779,HS-grad,0.533333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.561643836,Private,0.361758965,Assoc-acdm,0.733333333,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,0.285714286,Poland,<=50K
0.301369863,Private,0.10811128,Masters,0.866666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.054794521,Private,0.111136421,HS-grad,0.533333333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.485714286,United-States,<=50K
0.301369863,Private,0.323810954,HS-grad,0.533333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.054794521,Private,0.302417525,Some-college,0.6,Never-married,Sales,Own-child,White,Female,0,0,0.285714286,United-States,<=50K
0.219178082,Private,0.183172067,Assoc-voc,0.666666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.273972603,Private,0.923945213,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.714285714,United-States,>50K
0.164383562,Local-gov,0.346755782,HS-grad,0.533333333,Never-married,Other-service,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.356164384,Private,0.380430975,HS-grad,0.533333333,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,0.428571429,Cuba,<=50K
0.068493151,Private,0.386470904,HS-grad,0.533333333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.109589041,Private,0.297117918,Masters,0.866666667,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.428571429,United-States,>50K
0.712328767,Local-gov,0.471483769,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0,Private,0.217882677,11th,0.4,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0.506849315,Private,0.244425577,HS-grad,0.533333333,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,0.428571429,United-States,<=50K
0.150684932,Private,0.250170412,12th,0.466666667,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0,0,0.428571429,Ecuador,<=50K
0.136986301,Local-gov,0.320464833,Assoc-voc,0.666666667,Never-married,Tech-support,Own-child,White,Female,0,0,0.371428571,United-States,<=50K
0.246575342,Private,0.472722817,Assoc-acdm,0.733333333,Divorced,Craft-repair,Unmarried,White,Male,0,0,0.571428571,United-States,>50K
0.287671233,Private,0.213879067,Assoc-voc,0.666666667,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0.428571429,United-States,>50K
0.219178082,State-gov,0.162814055,HS-grad,0.533333333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.123287671,Private,0.609396059,HS-grad,0.533333333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.534246575,Self-emp-inc,0.299556324,Some-college,0.6,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,Canada,>50K
0.123287671,Private,0.595719934,Some-college,0.6,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,0.714285714,Hungary,<=50K
0.219178082,Private,0.320043764,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.857142857,United-States,>50K
0.369863014,Private,0.404640736,7th-8th,0.2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.714285714,United-States,<=50K
0.260273973,Private,0.770812301,9th,0.266666667,Divorced,Sales,Not-in-family,White,Female,0,0,0.428571429,United-States,<=50K
0.342465753,Private,0.299451057,Some-college,0.6,Divorced,Craft-repair,Unmarried,White,Male,0,0,0.428571429,United-States,<=50K
0.369863014,Private,0.176302079,Assoc-acdm,0.733333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.136986301,Private,0.253706359,11th,0.4,Separated,Craft-repair,Not-in-family,White,Male,0,0,0.571428571,Germany,<=50K
0.287671233,Private,0.355108141,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.589041096,Private,0.019160381,Some-college,0.6,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,0,0,0.142857143,United-States,<=50K
0.095890411,Private,0.166705495,12th,0.466666667,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,0.428571429,Mexico,<=50K
0.068493151,Private,0.501888772,HS-grad,0.533333333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
0.465753425,Private,0.322444204,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.342465753,Local-gov,0.338206693,Prof-school,0.933333333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.857142857,United-States,>50K
0.273972603,Local-gov,0.146608062,Bachelors,0.8,Never-married,Tech-support,Own-child,White,Female,0,0,0.485714286,United-States,<=50K
0.273972603,Self-emp-not-inc,0.287122699,Prof-school,0.933333333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.571428571,United-States,>50K
0.671232877,Private,0.23721045,Bachelors,0.8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.397260274,Private,0.463813059,Assoc-voc,0.666666667,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,0.428571429,United-States,<=50K
0.479452055,Private,0.130747208,HS-grad,0.533333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.428571429,United-States,>50K
0.082191781,Private,0.478434865,HS-grad,0.533333333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.428571429,United-States,<=50K
0.684931507,Private,0.263026833,HS-grad,0.533333333,Widowed,Exec-managerial,Unmarried,White,Male,0,0,0.371428571,United-States,>50K
0.02739726,Private,0.301823886,Some-college,0.6,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0.273972603,Private,0.285048414,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.571428571,United-States,<=50K
0.301369863,Self-emp-not-inc,0.253744325,Some-college,0.6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,0.428571429,United-States,<=50K
0.397260274,Private,0.525580825,HS-grad,0.533333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571429,United-States,<=50K
0.219178082,Private,0.127418344,HS-grad,0.533333333,Never-married,Other-service,Unmarried,Black,Female,0,0,0.428571429,United-States,<=50K
0.054794521,Private,0.059591666,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.428571429,United-States,<=50K
